folioviv,foliohog,tam_loc,educa_jefe,celular,tv_paga,conex_inte,num_auto,num_tosta,num_lavad,num_compu,ing_cor,factor
2107892606,1,2.5mil-15mil,04,No,No,No,0,0,0,0,6168.18,806
2107892707,1,2.5mil-15mil,06,Si,Si,No,0,0,0,0,12700.78,806
2107892708,1,2.5mil-15mil,01,Si,Si,No,0,0,0,0,28649.52,806
2107892709,1,2.5mil-15mil,04,Si,Si,No,0,0,0,0,16789.25,806
2107892710,1,2.5mil-15mil,06,Si,No,No,0,0,0,0,24375.2,806
2107892711,1,2.5mil-15mil,06,Si,No,No,0,0,0,0,43669.28,806
2107892712,1,2.5mil-15mil,01,No,No,No,0,0,0,0,8068.37,806
2107898219,1,2.5mil-15mil,03,Si,Si,No,0,0,1,0,45717.57,697
2107898220,1,2.5mil-15mil,01,No,No,No,0,0,1,0,25098.26,697
2107898221,1,2.5mil-15mil,06,No,No,No,0,0,0,0,8902.15,697
2107898222,1,2.5mil-15mil,04,No,No,No,0,0,0,0,17658.72,697
2107898223,1,2.5mil-15mil,01,Si,No,No,0,0,0,0,72515.15,697
2107898224,1,2.5mil-15mil,08,No,No,No,0,0,0,0,23578.33,697
2107898407,1,2.5mil-15mil,04,No,No,No,0,0,1,0,9869.21,697
2107898408,1,2.5mil-15mil,04,Si,No,No,0,0,1,0,10847.38,697
2107898408,2,2.5mil-15mil,06,Si,Si,No,0,0,0,0,26603.06,697
2107898409,1,2.5mil-15mil,07,Si,Si,No,0,0,0,0,19044.89,697
2107898410,1,2.5mil-15mil,04,No,No,No,0,0,0,0,22087.93,697
2107898410,2,2.5mil-15mil,06,Si,No,No,1,0,0,0,23464.26,697
2107898410,3,2.5mil-15mil,08,No,No,No,0,0,0,0,21829.14,697
2107898411,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,17072.98,697
2107898412,1,2.5mil-15mil,05,Si,No,No,0,0,1,0,41877.87,697
2107898801,1,2.5mil-15mil,05,Si,Si,No,1,0,0,0,34004.63,697
2107898802,1,2.5mil-15mil,01,No,No,No,0,0,0,0,32123.15,697
2107898803,1,2.5mil-15mil,03,No,Si,No,0,0,1,0,15614.73,697
2107898804,1,2.5mil-15mil,05,Si,Si,Si,1,0,1,1,71065.56,697
2107898805,1,2.5mil-15mil,03,Si,No,No,0,0,1,0,37293.71,697
2107898806,1,2.5mil-15mil,04,Si,Si,No,0,0,0,0,71128.88,697
2107898913,1,2.5mil-15mil,06,Si,No,No,0,0,0,0,11358.22,697
2107898914,1,2.5mil-15mil,01,No,No,No,0,0,0,0,6340.85,697
2107898915,1,2.5mil-15mil,06,Si,No,No,0,0,1,0,26992.85,697
2107898916,1,2.5mil-15mil,03,No,No,No,0,0,0,0,18166.54,697
2107898917,1,2.5mil-15mil,01,No,No,No,0,0,0,0,24698.43,697
2107898918,1,2.5mil-15mil,08,Si,Si,Si,1,0,1,0,55151.98,697
2107921019,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,9134.04,887
2107921020,1,2.5mil-15mil,06,Si,No,No,0,0,0,0,14824.73,887
2107921022,1,2.5mil-15mil,06,Si,No,No,0,0,0,0,22401.04,887
2107921023,1,2.5mil-15mil,03,Si,No,No,0,0,0,0,20424.76,887
2107921024,1,2.5mil-15mil,08,Si,No,No,0,0,0,0,35106.94,887
2107921301,1,2.5mil-15mil,03,Si,No,No,0,0,0,0,32575.27,887
2107921302,1,2.5mil-15mil,07,Si,No,No,0,0,1,0,26447.74,887
2107921303,1,2.5mil-15mil,05,Si,No,No,1,0,0,0,24496.91,887
2107921304,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,23112.57,887
2107921305,1,2.5mil-15mil,03,No,No,No,0,0,0,0,15116.58,887
2107921608,1,2.5mil-15mil,01,No,No,No,0,0,0,0,19796.75,887
2107921609,1,2.5mil-15mil,07,Si,No,No,0,0,1,0,18240.12,887
2107921609,2,2.5mil-15mil,06,No,No,No,0,0,0,0,10103.94,887
2107921611,1,2.5mil-15mil,06,Si,Si,No,0,0,0,0,27217.15,887
2107921612,1,2.5mil-15mil,06,No,No,No,0,0,0,0,16659.79,887
2107921713,1,2.5mil-15mil,06,Si,No,No,0,0,1,0,18494.48,887
2107921714,1,2.5mil-15mil,04,Si,Si,No,0,0,1,0,17470.34,887
2107921715,1,2.5mil-15mil,06,Si,No,No,0,0,0,0,18405.96,887
2107921716,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,24623.37,887
2107921717,1,2.5mil-15mil,06,Si,No,No,0,0,0,0,33531.13,887
2107956414,1,2.5mil-15mil,05,Si,No,No,0,0,1,0,20765.74,900
2107956415,1,2.5mil-15mil,03,No,Si,No,0,0,0,0,10669.49,900
2107956416,1,2.5mil-15mil,04,Si,No,No,0,0,1,0,23235.37,900
2107956417,1,2.5mil-15mil,06,Si,Si,No,0,0,0,0,16157.53,900
2107956501,1,2.5mil-15mil,05,No,Si,No,0,0,1,0,41087.07,900
2107956502,1,2.5mil-15mil,08,Si,No,No,1,0,1,0,341199.21,900
2107956503,1,2.5mil-15mil,04,No,No,No,0,0,0,0,19220.28,900
2107956504,1,2.5mil-15mil,06,Si,No,No,0,0,1,0,24102.35,900
2107956506,1,2.5mil-15mil,06,Si,No,No,1,0,1,0,30455.78,900
2107956807,1,2.5mil-15mil,03,No,No,No,0,0,0,0,8487.04,900
2107956808,1,2.5mil-15mil,03,No,No,No,0,0,0,0,5340.54,900
2107956809,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,8891.77,900
2107956810,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,28211.56,900
2107956811,1,2.5mil-15mil,04,No,Si,No,0,0,0,0,27181.94,900
2107956812,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,6221.31,900
2107956919,1,2.5mil-15mil,04,No,No,No,0,0,0,0,12016.82,900
2107956920,1,2.5mil-15mil,01,Si,Si,No,0,0,1,0,53306.97,900
2107956921,1,2.5mil-15mil,06,Si,No,No,0,0,1,0,13859.83,900
2107956923,1,2.5mil-15mil,06,Si,No,No,0,0,1,0,46365.24,900
2107956924,1,2.5mil-15mil,04,Si,No,No,0,0,1,0,33321.12,900
2108119201,1,2.5mil-15mil,03,Si,No,No,0,0,0,0,15354.64,963
2108119202,1,2.5mil-15mil,01,Si,Si,Si,1,0,1,1,29763.66,963
2108119203,1,2.5mil-15mil,03,Si,Si,No,0,0,0,0,28663.84,963
2108119204,1,2.5mil-15mil,08,Si,Si,No,0,0,1,0,37139.3,963
2108119206,1,2.5mil-15mil,06,No,Si,No,0,0,1,0,26634.7,963
2108119307,1,2.5mil-15mil,03,Si,No,No,0,0,1,1,40035.31,963
2108119308,1,2.5mil-15mil,03,Si,No,No,0,0,1,0,20224.25,963
2108119309,1,2.5mil-15mil,04,Si,No,No,0,0,1,0,20706.88,963
2108119310,1,2.5mil-15mil,04,Si,Si,No,0,0,1,0,29827.38,963
2108119311,1,2.5mil-15mil,04,Si,Si,Si,0,0,1,1,42643.19,963
2108119312,1,2.5mil-15mil,08,Si,No,No,1,0,1,0,25609.33,963
2108119613,1,2.5mil-15mil,03,Si,No,No,0,0,0,0,9365.02,963
2108119614,1,2.5mil-15mil,06,Si,No,No,0,0,0,0,32483.83,963
2108119615,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,16251.2,963
2108119616,1,2.5mil-15mil,04,Si,No,No,0,0,1,0,20881.94,963
2108119617,1,2.5mil-15mil,04,Si,Si,No,0,0,0,0,35109.39,963
2108119618,1,2.5mil-15mil,06,Si,No,No,0,0,0,0,40009.35,963
2108119719,1,2.5mil-15mil,03,Si,No,No,0,0,0,0,11324.94,963
2108119720,1,2.5mil-15mil,04,Si,Si,No,0,0,1,1,60757.35,963
2108119721,1,2.5mil-15mil,06,Si,Si,No,0,0,0,0,31082.78,963
2108119722,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,47930.35,963
2108119723,1,2.5mil-15mil,06,Si,Si,No,0,0,1,0,31322.93,963
2108119724,1,2.5mil-15mil,03,Si,No,No,0,0,1,0,171144.64,963
2108207001,1,2.5mil-15mil,04,No,No,No,0,0,1,0,17129.95,1049
2108207002,1,2.5mil-15mil,06,No,Si,No,0,0,1,0,15873.53,1049
2108207003,1,2.5mil-15mil,04,Si,Si,No,0,0,0,0,38179.61,1049
2108207004,1,2.5mil-15mil,04,Si,Si,No,0,0,0,0,31485.21,1049
2108207006,1,2.5mil-15mil,05,Si,No,No,0,0,1,0,20308.79,1049
2108207419,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,14447.78,1049
2108207420,1,2.5mil-15mil,04,Si,No,No,0,0,1,0,32394.33,1049
2108207421,1,2.5mil-15mil,04,Si,No,No,0,0,1,0,12922.02,1049
2108207422,1,2.5mil-15mil,08,Si,No,No,0,0,0,0,8216.19,1049
2108207423,1,2.5mil-15mil,06,Si,Si,No,0,0,0,0,15893.82,1049
2108207424,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,27928.2,1049
2108207507,1,2.5mil-15mil,04,No,Si,No,0,0,0,0,44805.63,1049
2108207509,1,2.5mil-15mil,08,Si,No,No,0,0,0,0,18721.69,1049
2108207510,1,2.5mil-15mil,04,Si,No,No,0,0,1,0,16589.07,1049
2108207511,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,22962.25,1049
2108207512,1,2.5mil-15mil,04,Si,No,No,0,0,0,0,20714.54,1049
2108207813,1,2.5mil-15mil,04,Si,No,No,0,0,1,0,6345.78,1049
2108207814,1,2.5mil-15mil,07,Si,No,No,0,0,0,0,20778.32,1049
2108207815,1,2.5mil-15mil,06,Si,No,No,0,0,0,0,36438.64,1049
2108207816,1,2.5mil-15mil,03,Si,No,No,0,0,1,0,5435.59,1049
2108207817,1,2.5mil-15mil,03,No,No,No,0,0,1,0,12991.87,1049
2108207818,1,2.5mil-15mil,04,No,No,No,0,0,1,0,9466.13,1049
2108294901,1,100 mil+,01,Si,No,Si,0,0,0,0,24366.68,491
2108294902,1,100 mil+,03,Si,Si,No,1,0,1,0,34287.99,491
2108294903,1,100 mil+,03,Si,Si,No,1,0,1,0,25806.59,491
2108294904,1,100 mil+,08,Si,No,No,0,0,0,0,60108.41,491
2108294906,1,100 mil+,04,Si,No,No,0,0,1,0,21477.36,491
2108297301,1,100 mil+,08,Si,Si,No,1,0,1,0,22033.94,610
2108297302,1,100 mil+,11,Si,Si,Si,1,1,1,2,74238.9,610
2108297303,1,100 mil+,06,Si,No,No,0,0,1,0,35100.13,610
2108297304,1,100 mil+,08,Si,No,No,0,0,1,0,40709.34,610
2108297305,1,100 mil+,10,Si,No,Si,0,0,1,1,79006.88,610
2108297306,1,100 mil+,06,Si,Si,Si,0,0,1,0,29996.94,610
2108328601,1,100 mil+,07,Si,No,No,0,0,1,0,55795.06,579
2108328602,1,100 mil+,06,Si,No,No,0,0,0,0,53818.62,579
2108328603,1,100 mil+,09,Si,No,No,0,0,0,0,52969.01,579
2108328604,1,100 mil+,01,Si,No,No,1,0,1,0,54820.18,579
2108328605,1,100 mil+,03,No,Si,Si,0,0,1,0,36720.25,579
2108328606,1,100 mil+,03,Si,No,Si,1,0,1,0,71032.21,579
2108387201,1,100 mil+,10,Si,No,Si,0,0,1,1,19069.82,827
2108387206,1,100 mil+,08,Si,Si,Si,1,0,1,3,108381.74,827
2108421901,1,100 mil+,04,Si,Si,Si,0,0,1,0,30420.14,654
2108421902,1,100 mil+,07,No,No,Si,0,0,1,1,36574.33,654
2108421903,1,100 mil+,11,Si,Si,Si,1,0,1,1,145446.52,654
2108421906,1,100 mil+,06,Si,Si,Si,0,0,1,1,26556.68,654
2108554601,1,2.5mil-15mil,10,Si,No,No,2,0,1,1,133475.34,1484
2108554602,1,2.5mil-15mil,10,Si,Si,Si,2,0,1,2,116409.79,1484
2108554604,1,2.5mil-15mil,10,Si,Si,Si,1,0,1,1,293692.76,1484
2108554605,1,2.5mil-15mil,11,Si,Si,Si,0,0,1,3,52387.52,1484
2108554606,1,2.5mil-15mil,10,Si,Si,No,1,0,1,1,54207.22,1484
2160041201,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,13135.31,1139
2160041202,1,Menos de 2.5 mil,06,Si,No,No,1,0,1,0,26839.59,1139
2160041203,1,Menos de 2.5 mil,06,Si,No,Si,0,0,1,0,28281.57,1139
2160041204,1,Menos de 2.5 mil,10,Si,Si,Si,0,0,1,1,29685.06,1139
2160041205,1,Menos de 2.5 mil,10,Si,Si,Si,0,1,1,1,22255.37,1139
2160041206,1,Menos de 2.5 mil,06,No,No,No,0,0,0,0,22077.34,1139
2160041307,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,16729.14,1139
2160041308,1,Menos de 2.5 mil,10,Si,Si,No,0,0,0,1,19390.52,1139
2160041309,1,Menos de 2.5 mil,10,Si,Si,Si,1,0,1,1,41056.73,1139
2160041310,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,16385.85,1139
2160041311,1,Menos de 2.5 mil,08,Si,Si,Si,1,0,1,1,40753.44,1139
2160041312,1,Menos de 2.5 mil,06,Si,Si,No,1,0,1,0,30767.86,1139
2160041413,1,Menos de 2.5 mil,01,No,Si,No,0,0,0,0,25656.87,1139
2160041414,1,Menos de 2.5 mil,10,Si,Si,Si,1,0,1,1,28468.27,1139
2160041416,1,Menos de 2.5 mil,10,Si,Si,Si,1,1,1,0,36913.55,1139
2160041418,1,Menos de 2.5 mil,07,Si,Si,Si,0,0,1,1,23037.03,1139
2160241501,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,18274.39,1051
2160241502,1,Menos de 2.5 mil,01,No,No,No,0,0,1,0,49328.52,1051
2160241503,1,Menos de 2.5 mil,01,No,No,No,0,0,0,0,63780.09,1051
2160241504,1,Menos de 2.5 mil,01,Si,No,No,0,0,1,0,22133.7,1051
2160241505,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,18193.25,1051
2160241506,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,22018.2,1051
2160241607,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,19524.56,1051
2160241608,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,16002.44,1051
2160241609,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,19462.88,1051
2160241610,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,50715.2,1051
2160241611,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,16440.42,1051
2160241612,1,Menos de 2.5 mil,01,Si,No,No,0,0,0,0,18475.82,1051
2160241713,1,Menos de 2.5 mil,01,Si,No,No,0,0,1,0,7099.15,1051
2160241714,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,10189.08,1051
2160241715,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,9510.37,1051
2160241716,1,Menos de 2.5 mil,08,Si,No,No,0,0,0,0,12553.38,1051
2160241717,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,9629.48,1051
2160241718,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,13217.25,1051
2160241819,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,10605.22,1051
2160241820,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,24697.17,1051
2160241821,1,Menos de 2.5 mil,01,Si,No,No,0,0,1,0,25963.96,1051
2160241822,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,22692.44,1051
2160241823,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,18129.81,1051
2160241824,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,20060.96,1051
2160271007,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,39755.27,663
2160271008,1,Menos de 2.5 mil,04,Si,No,Si,0,0,0,1,17244.41,663
2160271009,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,19791.05,663
2160271010,1,Menos de 2.5 mil,06,Si,Si,No,1,0,0,0,22168.08,663
2160271011,1,Menos de 2.5 mil,01,Si,No,No,1,0,0,0,21559.29,663
2160271012,1,Menos de 2.5 mil,05,Si,Si,No,0,0,0,0,32339.75,663
2160271213,1,Menos de 2.5 mil,08,Si,Si,No,0,0,1,0,35242.6,663
2160271214,1,Menos de 2.5 mil,05,Si,Si,Si,0,0,1,0,23919.92,663
2160271215,1,Menos de 2.5 mil,09,Si,No,No,0,0,1,0,25531.75,663
2160271216,1,Menos de 2.5 mil,08,Si,No,Si,1,0,1,1,48497.05,663
2160271217,1,Menos de 2.5 mil,10,Si,Si,No,0,0,1,0,25359.1,663
2160271218,1,Menos de 2.5 mil,05,Si,No,No,0,1,1,2,47156.69,663
2160271319,1,Menos de 2.5 mil,06,Si,Si,No,0,0,0,0,49540.17,663
2160271322,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,33907.28,663
2160271323,1,Menos de 2.5 mil,01,Si,No,No,0,0,1,0,49765.94,663
2160271901,1,Menos de 2.5 mil,04,No,No,No,0,0,0,0,8617.84,663
2160271902,1,Menos de 2.5 mil,04,No,No,No,0,0,0,0,14238.45,663
2160271902,2,Menos de 2.5 mil,03,No,No,No,0,0,0,0,14272.81,663
2160271903,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,22423.61,663
2160271904,1,Menos de 2.5 mil,03,Si,No,Si,0,0,1,0,53429.83,663
2160271905,1,Menos de 2.5 mil,06,No,No,No,0,0,0,0,19432.33,663
2160271906,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,9342.38,663
2160427411,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,22707.58,915
2160427412,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,17744.07,915
2160427413,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,41730.27,915
2160427414,1,Menos de 2.5 mil,08,Si,Si,No,0,0,0,0,30234.93,915
2160427415,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,59437.25,915
2160427416,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,10038.32,915
2160427417,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,17998.39,915
2160427418,1,Menos de 2.5 mil,03,Si,Si,Si,0,0,0,0,10259.59,915
2160427419,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,42662.17,915
2160427420,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,61551.02,915
2160427501,1,Menos de 2.5 mil,08,No,Si,No,0,0,0,0,24675.14,915
2160427502,1,Menos de 2.5 mil,01,No,No,No,0,0,0,0,34845.49,915
2160427503,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,28519.36,915
2160427504,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,22637.24,915
2160427505,1,Menos de 2.5 mil,01,Si,Si,No,0,0,0,0,35660.57,915
2160427606,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,21452.41,915
2160427607,1,Menos de 2.5 mil,01,Si,No,No,0,0,0,0,13760.3,915
2160427608,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,63472.35,915
2160427609,1,Menos de 2.5 mil,06,Si,Si,No,0,0,0,0,30285.47,915
2160427610,1,Menos de 2.5 mil,01,Si,Si,No,0,0,0,0,20444.75,915
2160427610,2,Menos de 2.5 mil,05,Si,No,No,0,0,0,0,22402.16,915
2160427721,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,42906.92,915
2160427721,2,Menos de 2.5 mil,01,No,No,No,0,0,0,0,5302.47,915
2160427722,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,27741.6,915
2160427723,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,26757.86,915
2160427724,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,20145.38,915
2160427725,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,32375.32,915
2160569001,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,29690.8,754
2160569002,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,44287.96,754
2160569003,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,32961.01,754
2160569005,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,6438.01,754
2160569206,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,38292.71,754
2160569207,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,18430.28,754
2160569208,1,Menos de 2.5 mil,01,Si,No,No,0,0,1,0,14228.75,754
2160569209,1,Menos de 2.5 mil,01,Si,No,No,0,0,0,0,21810.24,754
2160569210,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,10183.74,754
2160569211,1,Menos de 2.5 mil,01,Si,No,No,0,0,1,0,32915.83,754
2160569212,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,1,9307.25,754
2160569213,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,41321.72,754
2160569214,1,Menos de 2.5 mil,06,Si,Si,No,0,0,0,0,5792.29,754
2160569215,1,Menos de 2.5 mil,04,No,No,No,0,0,1,0,10523.38,754
2160569816,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,14588.65,754
2160569818,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,9978.66,754
2160569819,1,Menos de 2.5 mil,01,No,No,No,1,0,0,0,17648.82,754
2160569820,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,9361.44,754
2160569921,1,Menos de 2.5 mil,04,Si,Si,No,1,0,1,0,15265.47,754
2160569922,1,Menos de 2.5 mil,01,No,Si,No,0,0,1,0,16183.89,754
2160569923,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,12571.47,754
2160569924,1,Menos de 2.5 mil,03,Si,No,No,1,0,0,0,15789.8,754
2160569925,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,24509.87,754
2160884311,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,9975.14,891
2160884312,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,26837.8,891
2160884314,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,3902.57,891
2160884320,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,22556.14,891
2160884321,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,9339.91,891
2160884322,1,Menos de 2.5 mil,04,Si,Si,No,1,0,1,0,13882.35,891
2160884323,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,26628.96,891
2160884324,1,Menos de 2.5 mil,10,Si,Si,No,0,0,1,0,20421.16,891
2160884415,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,35351.06,891
2160884416,1,Menos de 2.5 mil,08,Si,No,No,1,0,1,0,30620.24,891
2160884417,1,Menos de 2.5 mil,06,Si,Si,No,0,0,0,0,19954.29,891
2160884418,1,Menos de 2.5 mil,08,Si,Si,No,1,0,1,0,32020.56,891
2160884501,1,Menos de 2.5 mil,06,Si,Si,No,1,0,1,0,37727.93,891
2160884502,1,Menos de 2.5 mil,05,Si,Si,No,1,0,1,0,15532.66,891
2160884503,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,19492.42,891
2160884607,1,Menos de 2.5 mil,05,Si,Si,No,0,0,1,0,32573.35,891
2160884608,1,Menos de 2.5 mil,04,No,No,No,0,0,0,0,11659.56,891
2160884609,1,Menos de 2.5 mil,01,Si,No,No,0,0,0,0,20387.98,891
2160939006,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,21043.06,872
2160939007,1,Menos de 2.5 mil,01,Si,No,No,0,1,0,0,17204.17,872
2160939008,1,Menos de 2.5 mil,01,No,No,No,0,0,0,0,13164.16,872
2160939009,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,30243.49,872
2160939010,1,Menos de 2.5 mil,06,Si,Si,No,0,0,0,0,18476.12,872
2160939701,1,Menos de 2.5 mil,01,No,No,No,0,0,0,0,8450.9,872
2160939703,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,15686.82,872
2160939704,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,9757.34,872
2160939705,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,9597.04,872
2160939721,1,Menos de 2.5 mil,05,Si,No,No,0,0,0,0,24067.51,872
2160939722,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,25735.77,872
2160939723,1,Menos de 2.5 mil,01,Si,No,No,0,0,0,0,22909.98,872
2160939724,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,14803.25,872
2160939816,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,27965.96,872
2160939817,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,13493.98,872
2160939818,1,Menos de 2.5 mil,06,No,No,No,0,0,1,0,18931.89,872
2160939819,1,Menos de 2.5 mil,01,Si,No,No,0,0,0,0,19852.11,872
2160939820,1,Menos de 2.5 mil,06,No,No,No,0,0,0,0,10987.5,872
2160939911,1,Menos de 2.5 mil,03,No,Si,No,0,0,0,0,17353.42,872
2160939912,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,7834.98,872
2160939913,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,10364.52,872
2160939914,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,12914.4,872
2160939915,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,44213.05,872
2160964206,1,Menos de 2.5 mil,04,Si,No,Si,0,0,1,0,39807.67,820
2160964208,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,55929.34,820
2160964209,1,Menos de 2.5 mil,08,Si,No,No,0,1,1,0,22848.45,820
2160964210,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,23649.52,820
2160964216,1,Menos de 2.5 mil,01,Si,No,No,0,0,1,0,10411.52,820
2160964217,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,36442.31,820
2160964218,1,Menos de 2.5 mil,04,Si,No,No,1,0,0,0,39425.89,820
2160964311,1,Menos de 2.5 mil,01,No,No,No,0,0,0,0,12001.96,820
2160964312,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,37857.68,820
2160964313,1,Menos de 2.5 mil,01,Si,Si,No,0,0,1,0,31709.47,820
2160964314,1,Menos de 2.5 mil,06,No,No,No,0,0,0,0,23968.37,820
2160964315,1,Menos de 2.5 mil,04,Si,Si,No,0,1,1,0,52653.08,820
2160964401,1,Menos de 2.5 mil,08,Si,No,No,1,1,1,0,36719.48,820
2160964402,1,Menos de 2.5 mil,08,Si,No,No,0,0,1,0,26920.59,820
2160964404,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,18427.57,820
2160964405,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,19671.69,820
2160964521,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,20365.16,820
2160964522,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,19449.16,820
2160964523,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,10512.75,820
2160964524,1,Menos de 2.5 mil,04,No,No,Si,0,0,1,0,24558.28,820
2160964525,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,16412.1,820
2160978606,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,13888.22,757
2160978607,1,Menos de 2.5 mil,04,Si,No,No,1,0,1,0,21626.82,757
2160978608,1,Menos de 2.5 mil,04,No,No,No,0,0,0,0,7781.28,757
2160978609,1,Menos de 2.5 mil,01,No,No,No,0,0,1,0,12205.53,757
2160978619,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,12948.18,757
2160978620,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,3695.38,757
2160978621,1,Menos de 2.5 mil,07,Si,Si,No,1,0,1,0,28841.27,757
2160978622,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,7160.63,757
